attendance_id,student_id,course_id,lecture_date,status
ATT004444,STU00211,CRS014,2026-05-29,Absent
ATT004445,STU00240,CRS003,2026-05-04,Absent
ATT004446,STU00628,CRS010,2026-05-13,Late
ATT004447,STU00635,CRS018,2026-05-30,Late
ATT004448,STU00781,CRS011,2026-05-22,Late
ATT004449,STU00402,CRS012,2026-06-23,Absent
ATT004450,STU00423,CRS014,2026-06-09,Present
ATT004451,STU00305,CRS011,2026-05-18,Absent
ATT004452,STU00895,CRS010,2026-04-12,Late
ATT004453,STU00226,CRS010,2026-04-30,Late
ATT004454,STU00263,CRS003,2026-06-25,Absent
ATT004455,STU00626,CRS004,2026-05-02,Absent
ATT004456,STU00583,CRS020,2026-05-26,Late
ATT004457,STU00250,CRS020,2026-05-07,Present
ATT004458,STU00853,CRS009,2026-04-05,Absent
ATT004459,STU00592,CRS015,2026-06-16,Absent
ATT004460,STU00231,CRS019,2026-04-15,Absent
ATT004461,STU00898,CRS014,2026-04-09,Absent
ATT004462,STU00017,CRS017,2026-04-10,Late
ATT004463,STU00856,CRS018,2026-06-24,Present
ATT004464,STU00149,CRS008,2026-05-13,Present
ATT004465,STU00607,CRS011,2026-06-08,Late
ATT004466,STU00430,CRS005,2026-06-28,Late
ATT004467,STU00740,CRS016,2026-06-12,Late
ATT004468,STU00957,CRS007,2026-06-05,Late
ATT004469,STU00685,CRS018,2026-04-22,Late
ATT004470,STU00789,CRS017,2026-06-20,Late
ATT004471,STU00878,CRS009,2026-04-16,Present
ATT004472,STU00255,CRS006,2026-06-20,Present
ATT004473,STU00990,CRS001,2026-06-08,Late
ATT004474,STU00456,CRS005,2026-05-08,Present
ATT004475,STU00707,CRS006,2026-04-06,Present
ATT004476,STU00881,CRS016,2026-05-26,Present
ATT004477,STU00490,CRS011,2026-04-11,Absent
ATT004478,STU00920,CRS017,2026-06-16,Absent
ATT004479,STU00197,CRS010,2026-04-07,Late
ATT004480,STU00726,CRS014,2026-06-08,Absent
ATT004481,STU00344,CRS016,2026-05-25,Late
ATT004482,STU00135,CRS005,2026-06-15,Present
ATT004483,STU00250,CRS001,2026-06-23,Present
ATT004484,STU00309,CRS009,2026-04-29,Late
ATT004485,STU00443,CRS010,2026-06-02,Absent
ATT004486,STU00951,CRS003,2026-05-04,Present
ATT004487,STU00740,CRS020,2026-06-28,Present
ATT004488,STU00580,CRS002,2026-05-22,Present
ATT004489,STU00144,CRS012,2026-04-18,Present
ATT004490,STU00139,CRS004,2026-04-23,Present
ATT004491,STU00751,CRS015,2026-05-10,Absent
ATT004492,STU00879,CRS013,2026-04-26,Absent
ATT004493,STU00541,CRS020,2026-04-19,Absent
ATT004494,STU00194,CRS011,2026-04-15,Late
ATT004495,STU00345,CRS016,2026-06-13,Present
ATT004496,STU00568,CRS014,2026-06-12,Present
ATT004497,STU00944,CRS019,2026-04-18,Late
ATT004498,STU00223,CRS003,2026-05-23,Absent
ATT004499,STU00722,CRS012,2026-05-27,Late
ATT004500,STU00305,CRS007,2026-05-31,Absent
ATT004501,STU00712,CRS011,2026-04-19,Absent
ATT004502,STU00397,CRS008,2026-06-12,Present
ATT004503,STU00074,CRS008,2026-06-20,Late
ATT004504,STU00563,CRS012,2026-05-03,Present
ATT004505,STU00906,CRS007,2026-05-07,Absent
ATT004506,STU00911,CRS006,2026-05-20,Present
ATT004507,STU00848,CRS014,2026-04-07,Present
ATT004508,STU00955,CRS005,2026-04-17,Present
ATT004509,STU00878,CRS008,2026-06-05,Present
ATT004510,STU00317,CRS015,2026-06-21,Absent
ATT004511,STU00187,CRS009,2026-05-28,Absent
ATT004512,STU00212,CRS004,2026-05-15,Present
ATT004513,STU00308,CRS008,2026-06-14,Late
ATT004514,STU00461,CRS019,2026-05-22,Absent
ATT004515,STU00516,CRS013,2026-05-13,Late
ATT004516,STU00851,CRS001,2026-05-02,Present
ATT004517,STU00565,CRS011,2026-05-26,Late
ATT004518,STU00724,CRS005,2026-05-21,Late
ATT004519,STU00881,CRS009,2026-04-13,Absent
ATT004520,STU00771,CRS019,2026-04-07,Present
ATT004521,STU00156,CRS003,2026-05-09,Late
ATT004522,STU00678,CRS016,2026-05-04,Absent
ATT004523,STU00910,CRS010,2026-04-07,Present
ATT004524,STU00476,CRS009,2026-04-08,Present
ATT004525,STU00038,CRS010,2026-06-10,Present
ATT004526,STU00861,CRS011,2026-04-27,Present
ATT004527,STU00158,CRS008,2026-04-11,Late
ATT004528,STU00812,CRS012,2026-04-21,Present
ATT004529,STU00167,CRS006,2026-05-25,Late
ATT004530,STU00624,CRS009,2026-04-30,Absent
ATT004531,STU00400,CRS011,2026-04-21,Present
ATT004532,STU00459,CRS011,2026-06-24,Late
ATT004533,STU00893,CRS006,2026-06-23,Present
ATT004534,STU00205,CRS005,2026-04-23,Late
ATT004535,STU00156,CRS020,2026-06-03,Present
ATT004536,STU00009,CRS005,2026-04-07,Present
ATT004537,STU00137,CRS011,2026-06-18,Absent
ATT004538,STU00587,CRS004,2026-06-27,Present
ATT004539,STU00209,CRS001,2026-04-07,Present
ATT004540,STU00022,CRS008,2026-05-22,Present
ATT004541,STU00259,CRS014,2026-06-16,Absent
ATT004542,STU00451,CRS003,2026-06-23,Late
ATT004543,STU00708,CRS004,2026-05-16,Late
ATT004544,STU00922,CRS014,2026-05-06,Absent
ATT004545,STU00373,CRS001,2026-04-06,Absent
ATT004546,STU00876,CRS014,2026-06-02,Present
ATT004547,STU00794,CRS016,2026-04-10,Late
ATT004548,STU00624,CRS012,2026-05-13,Absent
ATT004550,STU00284,CRS012,2026-04-24,Present
ATT004551,STU00057,CRS003,2026-04-03,Present
ATT004552,STU00932,CRS008,2026-05-01,Late
ATT004553,STU00595,CRS018,2026-04-24,Absent
ATT004554,STU00835,CRS016,2026-05-01,Present
ATT004555,STU00240,CRS001,2026-06-08,Present
ATT004556,STU00277,CRS005,2026-04-13,Present
ATT004557,STU00130,CRS018,2026-05-20,Absent
ATT004558,STU00469,CRS003,2026-06-06,Late
ATT004559,STU00828,CRS001,2026-06-23,Present
ATT004560,STU00465,CRS006,2026-05-30,Present
ATT004561,STU00677,CRS005,2026-06-19,Absent
ATT004562,STU00053,CRS012,2026-04-22,Present
ATT004563,STU00449,CRS014,2026-04-07,Absent
ATT004564,STU00676,CRS018,2026-06-25,Absent
ATT004566,STU00657,CRS016,2026-06-03,Absent
ATT004567,STU00844,CRS009,2026-06-08,Absent
ATT004568,STU00108,CRS020,2026-04-04,Late
ATT004569,STU00958,CRS006,2026-06-28,Absent
ATT004570,STU00051,CRS013,2026-06-25,Absent
ATT004571,STU00655,CRS018,2026-05-24,Present
ATT004572,STU00549,CRS015,2026-05-26,Present
ATT004573,STU00807,CRS016,2026-04-08,Late
ATT004574,STU00151,CRS011,2026-05-20,Late
ATT004575,STU00893,CRS003,2026-06-25,Present
ATT004576,STU00159,CRS011,2026-04-25,Late
ATT004577,STU00041,CRS019,2026-04-04,Late
ATT004578,STU00351,CRS013,2026-04-04,Absent
ATT004579,STU00776,CRS018,2026-05-16,Absent
ATT004580,STU00729,CRS009,2026-05-29,Late
ATT004581,STU00742,CRS005,2026-05-09,Present
ATT004582,STU00497,CRS008,2026-04-28,Late
ATT004583,STU00192,CRS015,2026-06-16,Late
ATT004584,STU00787,CRS003,2026-06-27,Present
ATT004585,STU00102,CRS005,2026-04-02,Present
ATT004586,STU00088,CRS002,2026-04-05,Present
ATT004587,STU00543,CRS015,2026-06-09,Late
ATT004588,STU00042,CRS008,2026-06-13,Late
ATT004589,STU00354,CRS018,2026-05-19,Absent
ATT004590,STU00826,CRS020,2026-06-17,Present
ATT004591,STU00685,CRS003,2026-06-01,Absent
ATT004592,STU00875,CRS002,2026-06-06,Absent
ATT004593,STU00298,CRS002,2026-05-20,Late
ATT004594,STU00954,CRS008,2026-04-05,Late
ATT004595,STU00154,CRS012,2026-06-08,Present
ATT004596,STU00601,CRS020,2026-06-02,Late
ATT004597,STU00257,CRS012,2026-05-09,Present
ATT004598,STU00612,CRS011,2026-05-09,Late
ATT004599,STU00907,CRS004,2026-04-13,Absent
ATT004600,STU00104,CRS006,2026-05-10,Present
ATT004601,STU00145,CRS016,2026-06-20,Absent
ATT004602,STU00766,CRS009,2026-06-28,Present
ATT004603,STU00225,CRS018,2026-05-04,Absent
ATT004604,STU00186,CRS006,2026-04-18,Present
ATT004605,STU00369,CRS010,2026-05-10,Present
ATT004606,STU00147,CRS004,2026-04-06,Absent
ATT004607,STU00180,CRS013,2026-04-21,Late
ATT004608,STU00328,CRS009,2026-05-23,Late
ATT004609,STU00900,CRS013,2026-04-21,Present
ATT004610,STU00930,CRS007,2026-06-07,Late
ATT004611,STU00753,CRS001,2026-06-19,Late
ATT004612,STU00552,CRS007,2026-06-11,Present
ATT004613,STU00999,CRS010,2026-05-22,Absent
ATT004614,STU00309,CRS015,2026-06-29,Present
ATT004615,STU00312,CRS017,2026-04-02,Late
ATT004616,STU00511,CRS017,2026-06-04,Late
ATT004617,STU00594,CRS011,2026-06-13,Present
ATT004618,STU00277,CRS015,2026-04-07,Present
ATT004619,STU00823,CRS006,2026-04-12,Present
ATT004620,STU00880,CRS012,2026-04-17,Late
ATT004621,STU00699,CRS013,2026-04-04,Late
ATT004622,STU00700,CRS012,2026-05-02,Present
ATT004623,STU00626,CRS011,2026-05-29,Present
ATT004624,STU00806,CRS015,2026-04-22,Absent
ATT004625,STU00263,CRS020,2026-04-27,Late
ATT004626,STU00925,CRS006,2026-05-25,Absent
ATT004627,STU00437,CRS007,2026-05-14,Present
ATT004628,STU00970,CRS020,2026-04-12,Late
ATT004629,STU00324,CRS014,2026-04-07,Present
ATT004630,STU00274,CRS006,2026-04-23,Absent
ATT004631,STU00943,CRS016,2026-05-19,Absent
ATT004632,STU00326,CRS006,2026-05-15,Present
ATT004633,STU00933,CRS012,2026-06-06,Late
ATT004634,STU00157,CRS001,2026-05-03,Absent
ATT004635,STU00082,CRS013,2026-06-22,Absent
ATT004636,STU00555,CRS003,2026-04-20,Present
ATT004637,STU00828,CRS020,2026-06-04,Present
ATT004638,STU00028,CRS012,2026-06-24,Late
ATT004639,STU00742,CRS006,2026-06-10,Present
ATT004640,STU00606,CRS010,2026-04-27,Present
ATT004641,STU00073,CRS011,2026-05-29,Absent
ATT004642,STU00223,CRS002,2026-05-18,Present
ATT004643,STU00605,CRS011,2026-04-25,Absent
ATT004644,STU00775,CRS019,2026-06-02,Absent
ATT004645,STU00238,CRS014,2026-05-16,Present
ATT004646,STU00474,CRS005,2026-04-05,Late
ATT004647,STU00418,CRS006,2026-06-21,Late
ATT004648,STU00740,CRS010,2026-06-03,Late
ATT004649,STU00782,CRS006,2026-05-26,Present
ATT004650,STU00441,CRS013,2026-04-26,Present
ATT004651,STU00343,CRS009,2026-04-19,Late
ATT004652,STU00526,CRS001,2026-04-13,Late
ATT004653,STU00684,CRS018,2026-06-27,Absent
ATT004654,STU00099,CRS007,2026-04-21,Present
ATT004655,STU00741,CRS004,2026-06-06,Present
ATT004656,STU00670,CRS018,2026-04-19,Present
ATT004657,STU00044,CRS009,2026-05-04,Late
ATT004658,STU00547,CRS008,2026-06-13,Late
ATT004659,STU00876,CRS006,2026-04-13,Present
ATT004660,STU00838,CRS003,2026-06-28,Present
ATT004661,STU00870,CRS005,2026-06-02,Present
ATT004662,STU00972,CRS006,2026-05-29,Present
ATT004663,STU00381,CRS010,2026-05-11,Late
ATT004664,STU00678,CRS004,2026-04-11,Late
ATT004665,STU00381,CRS018,2026-05-15,Present
ATT004666,STU00890,CRS014,2026-04-04,Late
ATT004667,STU00427,CRS018,2026-04-26,Absent
ATT004668,STU00411,CRS010,2026-05-05,Present
ATT004669,STU00106,CRS019,2026-06-14,Present
ATT004670,STU00543,CRS011,2026-04-08,Absent
ATT004671,STU00569,CRS018,2026-04-26,Present
ATT004672,STU00398,CRS010,2026-05-25,Absent
ATT004673,STU00768,CRS005,2026-05-15,Late
ATT004674,STU00000,CRS002,2026-06-17,Absent
ATT004675,STU00181,CRS019,2026-05-05,Late
ATT004676,STU00937,CRS016,2026-04-04,Absent
ATT004677,STU00653,CRS017,2026-04-19,Absent
ATT004678,STU00250,CRS011,2026-04-17,Late
ATT004679,STU00335,CRS013,2026-05-09,Late
ATT004680,STU00411,CRS010,2026-04-05,Absent
ATT004681,STU00766,CRS010,2026-04-28,Late
ATT004682,STU00121,CRS020,2026-05-19,Absent
ATT004683,STU00741,CRS005,2026-05-02,Present
ATT004684,STU00303,CRS006,2026-04-03,Present
ATT004685,STU00625,CRS005,2026-05-25,Late
ATT004686,STU00952,CRS014,2026-06-20,Present
ATT004687,STU00183,CRS003,2026-06-23,Present
ATT004688,STU00187,CRS001,2026-06-21,Absent
ATT004689,STU00706,CRS003,2026-06-12,Present
ATT004690,STU00291,CRS006,2026-05-24,Late
ATT004691,STU00259,CRS018,2026-06-08,Present
ATT004692,STU00814,CRS004,2026-05-01,Absent
ATT004693,STU00750,CRS016,2026-06-14,Late
ATT004694,STU00939,CRS019,2026-05-10,Late
ATT004695,STU00886,CRS004,2026-05-09,Present
ATT004696,STU00482,CRS020,2026-06-05,Absent
ATT004697,STU00157,CRS014,2026-06-06,Late
ATT004698,STU00624,CRS020,2026-04-06,Late
ATT004699,STU00284,CRS019,2026-04-10,Late
ATT004700,STU00539,CRS004,2026-05-05,Late
ATT004701,STU00164,CRS017,2026-06-04,Late
ATT004702,STU00203,CRS004,2026-06-01,Late
ATT004703,STU00562,CRS001,2026-06-17,Present
ATT004704,STU00224,CRS014,2026-06-24,Absent
ATT004705,STU00419,CRS001,2026-05-12,Late
ATT004706,STU00704,CRS006,2026-05-22,Late
ATT004707,STU00002,CRS002,2026-05-22,Present
ATT004708,STU00356,CRS007,2026-05-17,Late
ATT004709,STU00165,CRS018,2026-04-15,Absent
ATT004710,STU00198,CRS018,2026-05-05,Absent
ATT004711,STU00193,CRS004,2026-06-07,Present
ATT004712,STU00329,CRS002,2026-06-23,Absent
ATT004713,STU00829,CRS006,2026-04-12,Absent
ATT004714,STU00250,CRS017,2026-04-02,Present
ATT004715,STU00563,CRS001,2026-06-11,Absent
ATT004716,STU00566,CRS006,2026-06-25,Absent
ATT004717,STU00862,CRS020,2026-04-08,Present
ATT004718,STU00675,CRS019,2026-04-23,Late
ATT004719,STU00063,CRS002,2026-05-19,Absent
ATT004720,STU00407,CRS018,2026-05-01,Late
ATT004721,STU00442,CRS006,2026-05-06,Absent
ATT004722,STU00774,CRS014,2026-05-26,Present
ATT004723,STU00878,CRS008,2026-05-03,Present
ATT004724,STU00864,CRS018,2026-05-30,Present
ATT004725,STU00903,CRS017,2026-06-10,Late
ATT004726,STU00914,CRS013,2026-06-12,Late
ATT004727,STU00808,CRS007,2026-05-25,Present
ATT004728,STU00834,CRS016,2026-04-12,Absent
ATT004729,STU00921,CRS003,2026-05-22,Late
ATT004730,STU00344,CRS004,2026-04-29,Late
ATT004731,STU00986,CRS018,2026-04-24,Absent
ATT004732,STU00181,CRS013,2026-04-17,Absent
ATT004733,STU00107,CRS008,2026-05-12,Absent
ATT004734,STU00565,CRS010,2026-05-10,Present
ATT004735,STU00000,CRS003,2026-05-12,Present
ATT004736,STU00158,CRS017,2026-06-26,Present
ATT004737,STU00205,CRS008,2026-05-14,Late
ATT004738,STU00623,CRS005,2026-06-15,Present
ATT004739,STU00689,CRS018,2026-04-20,Late
ATT004740,STU00748,CRS008,2026-04-06,Absent
ATT004741,STU00919,CRS006,2026-06-24,Absent
ATT004742,STU00754,CRS020,2026-04-25,Late
ATT004743,STU00876,CRS003,2026-05-25,Late
ATT004744,STU00488,CRS011,2026-04-29,Late
ATT004745,STU00960,CRS001,2026-04-06,Absent
ATT004746,STU00975,CRS016,2026-04-17,Absent
ATT004747,STU00394,CRS004,2026-06-08,Late
ATT004748,STU00044,CRS014,2026-04-25,Late
ATT004749,STU00740,CRS012,2026-06-18,Late
ATT004750,STU00171,CRS001,2026-04-12,Late
ATT004751,STU00920,CRS018,2026-05-27,Late
ATT004752,STU00102,CRS009,2026-04-14,Present
ATT004753,STU00788,CRS003,2026-05-26,Late
ATT004754,STU00130,CRS015,2026-04-05,Late
ATT004755,STU00455,CRS014,2026-04-11,Present
ATT004756,STU00471,CRS017,2026-04-04,Late
ATT004757,STU00113,CRS012,2026-06-01,Late
ATT004758,STU00429,CRS019,2026-06-17,Late
ATT004759,STU00658,CRS008,2026-05-23,Late
ATT004760,STU00709,CRS010,2026-04-04,Absent
ATT004761,STU00676,CRS016,2026-06-04,Present
ATT004762,STU00752,CRS001,2026-04-06,Late
ATT004763,STU00841,CRS005,2026-06-04,Late
ATT004764,STU00400,CRS013,2026-04-24,Absent
ATT004765,STU00712,CRS013,2026-04-24,Late
ATT004766,STU00393,CRS006,2026-06-01,Late
ATT004767,STU00890,CRS012,2026-06-17,Late
ATT004768,STU00849,CRS004,2026-05-02,Present
ATT004769,STU00331,CRS015,2026-06-04,Present
ATT004770,STU00315,CRS020,2026-05-25,Late
ATT004771,STU00607,CRS019,2026-05-02,Present
ATT004772,STU00351,CRS011,2026-04-07,Present
ATT004773,STU00616,CRS009,2026-05-10,Late
ATT004774,STU00445,CRS001,2026-05-16,Absent
ATT004775,STU00755,CRS010,2026-04-22,Present
ATT004776,STU00593,CRS020,2026-04-30,Present
ATT004777,STU00455,CRS009,2026-05-04,Late
ATT004778,STU00486,CRS005,2026-06-14,Late
ATT004779,STU00421,CRS014,2026-05-08,Late
ATT004780,STU00311,CRS003,2026-05-28,Absent
ATT004781,STU00587,CRS020,2026-06-18,Absent
ATT004782,STU00496,CRS001,2026-04-13,Late
ATT004783,STU00003,CRS018,2026-04-30,Late
ATT004784,STU00468,CRS010,2026-06-10,Late
ATT004785,STU00696,CRS016,2026-05-01,Absent
ATT004786,STU00572,CRS012,2026-05-07,Late
ATT004787,STU00632,CRS019,2026-05-29,Absent
ATT004788,STU00415,CRS009,2026-05-13,Present
ATT004789,STU00976,CRS017,2026-06-27,Present
ATT004790,STU00821,CRS020,2026-05-26,Late
ATT004791,STU00867,CRS010,2026-04-15,Present
ATT004792,STU00420,CRS015,2026-04-05,Present
ATT004793,STU00295,CRS015,2026-06-23,Late
ATT004794,STU00966,CRS011,2026-06-22,Present
ATT004795,STU00408,CRS019,2026-04-03,Late
ATT004796,STU00827,CRS018,2026-05-25,Present
ATT004797,STU00389,CRS010,2026-06-12,Late
ATT004798,STU00546,CRS001,2026-05-16,Absent
ATT004799,STU00296,CRS011,2026-06-10,Present
ATT004800,STU00811,CRS020,2026-05-16,Present
ATT004801,STU00678,CRS017,2026-05-23,Absent
ATT004802,STU00896,CRS001,2026-05-01,Absent
ATT004803,STU00988,CRS006,2026-04-20,Present
ATT004804,STU00855,CRS002,2026-06-14,Present
ATT004805,STU00408,CRS005,2026-04-03,Absent
ATT004806,STU00040,CRS013,2026-06-05,Absent
ATT004807,STU00296,CRS018,2026-05-05,Late
ATT004808,STU00923,CRS002,2026-06-29,Present
ATT004809,STU00860,CRS018,2026-04-08,Present
ATT004810,STU00277,CRS018,2026-04-07,Absent
ATT004811,STU00367,CRS017,2026-06-24,Present
ATT004812,STU00788,CRS008,2026-04-21,Present
ATT004813,STU00569,CRS018,2026-05-16,Late
ATT004814,STU00568,CRS007,2026-05-22,Late
ATT004815,STU00823,CRS002,2026-05-20,Absent
ATT004816,STU00494,CRS010,2026-05-08,Late
ATT004817,STU00834,CRS018,2026-06-05,Late
ATT004818,STU00242,CRS020,2026-06-16,Late
ATT004819,STU00754,CRS016,2026-05-18,Absent
ATT004820,STU00853,CRS004,2026-04-05,Late
ATT004821,STU00355,CRS014,2026-05-13,Present
ATT004822,STU00014,CRS005,2026-05-18,Absent
ATT004823,STU00807,CRS012,2026-05-10,Present
ATT004824,STU00048,CRS001,2026-04-25,Present
ATT004825,STU00047,CRS012,2026-06-15,Late
ATT004826,STU00399,CRS013,2026-04-27,Present
ATT004827,STU00606,CRS020,2026-04-22,Absent
ATT004828,STU00660,CRS007,2026-04-22,Present
ATT004829,STU00933,CRS012,2026-06-09,Absent
ATT004830,STU00299,CRS004,2026-05-03,Late
ATT004831,STU00267,CRS019,2026-05-12,Present
ATT004832,STU00845,CRS015,2026-06-07,Late
ATT004833,STU00680,CRS010,2026-04-11,Absent
ATT004834,STU00459,CRS019,2026-04-22,Present
ATT004835,STU00514,CRS016,2026-06-05,Late
ATT004836,STU00934,CRS001,2026-06-19,Late
ATT004837,STU00121,CRS017,2026-05-03,Absent
ATT004838,STU00165,CRS014,2026-05-02,Late
ATT004839,STU00822,CRS002,2026-05-16,Present
ATT004840,STU00115,CRS007,2026-06-22,Absent
ATT004841,STU00381,CRS004,2026-05-29,Present
ATT004842,STU00236,CRS009,2026-05-25,Absent
ATT004843,STU00310,CRS009,2026-05-11,Present
ATT004844,STU00615,CRS020,2026-05-08,Present
ATT004845,STU00402,CRS016,2026-05-22,Absent
ATT004846,STU00681,CRS011,2026-06-14,Absent
ATT004847,STU00572,CRS013,2026-04-12,Absent
ATT004848,STU00168,CRS010,2026-05-19,Present
ATT004849,STU00386,CRS005,2026-06-09,Present
ATT004850,STU00119,CRS011,2026-05-07,Absent
ATT004851,STU00625,CRS020,2026-05-23,Absent
ATT004852,STU00893,CRS016,2026-04-13,Present
ATT004853,STU00322,CRS014,2026-04-24,Present
ATT004854,STU00188,CRS006,2026-04-26,Present
ATT004855,STU00623,CRS001,2026-04-29,Absent
ATT004856,STU00241,CRS007,2026-04-08,Late
ATT004857,STU00663,CRS010,2026-05-08,Absent
ATT004858,STU00812,CRS001,2026-06-28,Absent
ATT004859,STU00510,CRS010,2026-05-22,Absent
ATT004860,STU00922,CRS013,2026-05-27,Absent
ATT004861,STU00554,CRS010,2026-06-09,Late
ATT004862,STU00804,CRS011,2026-06-20,Absent
ATT004863,STU00611,CRS008,2026-06-18,Late
ATT004864,STU00447,CRS011,2026-04-02,Present
ATT004865,STU00098,CRS008,2026-04-11,Late
ATT004866,STU00230,CRS011,2026-04-24,Present
ATT004867,STU00500,CRS003,2026-05-20,Present
ATT004868,STU00294,CRS011,2026-06-23,Late
ATT004869,STU00356,CRS007,2026-06-06,Present
ATT004870,STU00170,CRS020,2026-04-12,Present
ATT004871,STU00003,CRS008,2026-04-04,Absent
ATT004872,STU00130,CRS006,2026-05-09,Present
ATT004873,STU00952,CRS003,2026-06-02,Late
ATT004874,STU00797,CRS016,2026-06-29,Present
ATT004875,STU00945,CRS005,2026-04-12,Late
ATT004876,STU00993,CRS015,2026-06-18,Absent
ATT004877,STU00160,CRS014,2026-06-22,Absent
ATT004878,STU00548,CRS018,2026-06-21,Late
ATT004879,STU00252,CRS020,2026-05-02,Absent
ATT004880,STU00569,CRS011,2026-05-07,Late
ATT004881,STU00691,CRS011,2026-05-21,Late
ATT004882,STU00332,CRS006,2026-06-04,Present
ATT004883,STU00598,CRS010,2026-04-11,Present
ATT004884,STU00697,CRS012,2026-06-20,Present
ATT004885,STU00729,CRS011,2026-06-20,Present
ATT004886,STU00415,CRS004,2026-05-24,Late
ATT004887,STU00335,CRS016,2026-05-26,Absent
ATT004888,STU00629,CRS003,2026-06-29,Absent
ATT004889,STU00068,CRS002,2026-04-05,Absent
ATT004890,STU00938,CRS002,2026-06-06,Late
ATT004891,STU00872,CRS002,2026-05-02,Absent
ATT004892,STU00315,CRS020,2026-05-11,Present
ATT004893,STU00264,CRS015,2026-05-07,Absent
ATT004894,STU00314,CRS009,2026-05-11,Absent
ATT004895,STU00235,CRS012,2026-06-15,Late
ATT004896,STU00219,CRS012,2026-04-27,Present
ATT004897,STU00304,CRS015,2026-05-13,Late
ATT004898,STU00749,CRS010,2026-04-13,Present
ATT004899,STU00853,CRS015,2026-04-17,Present
ATT004900,STU00364,CRS019,2026-06-08,Absent
ATT004901,STU00719,CRS019,2026-06-22,Absent
ATT004902,STU00204,CRS009,2026-06-24,Absent
ATT004903,STU00867,CRS020,2026-04-08,Present
ATT004904,STU00037,CRS011,2026-06-20,Present
ATT004905,STU00500,CRS017,2026-05-24,Late
ATT004906,STU00031,CRS008,2026-05-04,Present
ATT004907,STU00127,CRS017,2026-05-29,Present
ATT004908,STU00431,CRS003,2026-05-05,Present
ATT004909,STU00704,CRS007,2026-05-10,Present
ATT004910,STU00845,CRS017,2026-05-16,Late
ATT004911,STU00186,CRS014,2026-05-23,Present
ATT004912,STU00525,CRS016,2026-06-25,Late
ATT004913,STU00547,CRS006,2026-04-09,Late
ATT004914,STU00069,CRS012,2026-04-27,Present
ATT004915,STU00491,CRS018,2026-05-01,Absent
ATT004916,STU00201,CRS001,2026-05-21,Absent
ATT004917,STU00847,CRS018,2026-06-20,Absent
ATT004918,STU00188,CRS011,2026-05-23,Late
ATT004919,STU00064,CRS011,2026-06-15,Present
ATT004920,STU00125,CRS015,2026-05-09,Late
ATT004921,STU00313,CRS014,2026-04-30,Absent
ATT004922,STU00851,CRS007,2026-04-29,Absent
ATT004923,STU00746,CRS008,2026-04-17,Absent
ATT004924,STU00831,CRS017,2026-04-13,Present
ATT004925,STU00103,CRS017,2026-06-13,Late
ATT004926,STU00884,CRS004,2026-06-06,Absent
ATT004927,STU00435,CRS016,2026-06-29,Present
ATT004928,STU00299,CRS009,2026-04-19,Absent
ATT004929,STU00508,CRS003,2026-05-17,Late
ATT004930,STU00490,CRS015,2026-05-22,Late
ATT004931,STU00387,CRS006,2026-05-26,Late
ATT004932,STU00828,CRS013,2026-04-09,Late
ATT004933,STU00954,CRS003,2026-04-26,Absent
ATT004934,STU00229,CRS007,2026-04-11,Absent
ATT004935,STU00139,CRS019,2026-04-25,Late
ATT004936,STU00589,CRS009,2026-05-10,Absent
ATT004937,STU00644,CRS014,2026-06-19,Absent
ATT004938,STU00994,CRS011,2026-04-26,Present
ATT004939,STU00624,CRS019,2026-06-22,Late
ATT004940,STU00599,CRS001,2026-06-28,Late
ATT004941,STU00037,CRS004,2026-06-07,Present
ATT004942,STU00545,CRS020,2026-06-23,Late
ATT004943,STU00348,CRS016,2026-05-30,Present
ATT004944,STU00591,CRS001,2026-04-13,Late
ATT004945,STU00927,CRS008,2026-04-19,Late
